﻿시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
경상북도 경주시 용강동,BL-84-1,84,1,용황kcc스위첸,84.381,202304,10,"30,500",7,2013,용황로10길 42,,중개거래,경북 경주시
경상북도 경주시 용강동,1291-1,1291,1,우주용강타운,65.79,202304,11,"10,800",13,1993,승삼2길 18,,중개거래,경북 경주시
경상북도 경주시 용강동,1291-1,1291,1,우주용강타운,65.79,202304,11,"10,800",13,1993,승삼2길 18,20230424,중개거래,경북 경주시
경상북도 경주시 용강동,1291-1,1291,1,우주용강타운,65.79,202304,15,"10,700",15,1993,승삼2길 18,,중개거래,경북 경주시
경상북도 경주시 용강동,1291-2,1291,2,장미타워맨션,59.85,202304,8,"9,300",10,1993,승삼2길 30,,중개거래,경북 경주시
경상북도 경주시 용강동,1291-2,1291,2,장미타워맨션,59.85,202304,10,"10,900",1,1993,승삼2길 30,,중개거래,경북 경주시
경상북도 경주시 용강동,1291-2,1291,2,장미타워맨션,66,202304,11,"11,800",2,1993,승삼2길 30,,중개거래,경북 경주시
경상북도 경주시 용강동,1291-2,1291,2,장미타워맨션,59.85,202304,20,"9,500",1,1993,승삼2길 30,,직거래,-
경상북도 경주시 용강동,1291-2,1291,2,장미타워맨션,59.85,202304,23,"11,000",13,1993,승삼2길 30,,중개거래,경북 경주시
경상북도 경주시 용강동,1611,1611,0,협성휴포레용황,59.988,202304,6,"28,500",19,2017,용황로7길 8,,중개거래,경북 경주시
경상북도 경주시 용강동,1611,1611,0,협성휴포레용황,84.9531,202304,9,"35,000",18,2017,용황로7길 8,,중개거래,경북 경주시
경상북도 경주시 용강동,1611,1611,0,협성휴포레용황,74.2841,202304,10,"30,600",19,2017,용황로7길 8,,중개거래,경북 경주시
경상북도 경주시 용강동,1611,1611,0,협성휴포레용황,59.988,202304,13,"24,500",7,2017,용황로7길 8,,직거래,-
경상북도 경주시 용강동,1611,1611,0,협성휴포레용황,79.1376,202304,15,"33,500",11,2017,용황로7길 8,,중개거래,경북 경주시
경상북도 경주시 진현동,1012,1012,0,경주두산위브,84.9698,202304,7,"30,500",10,2017,진현로 23,,중개거래,경북 경주시
경상북도 경주시 천북면 동산리,913,913,0,경주휴엔하임퍼스트,49.9441,202304,1,"13,800",19,2019,동산3길 23-59,,중개거래,경북 경주시
경상북도 경주시 천북면 모아리,1146-53,1146,53,양지타워빌,59.46,202304,22,"3,800",13,2015,모아동산길 20,,중개거래,경북 경주시
경상북도 경주시 충효동,3022,3022,0,경주충효신원아침도시,81.71,202304,2,"25,000",2,2015,충효1길 8,,중개거래,경북 경주시
경상북도 경주시 충효동,3014,3014,0,대신그린빌라,208.367,202304,3,"25,000",6,1995,충효1길 33,,직거래,-
경상북도 경주시 충효동,2935,2935,0,대신그린타운,24.34,202304,24,"3,000",13,1996,충효녹지길 134-9,,중개거래,경북 경주시
경상북도 경주시 충효동,2942,2942,0,대우2차,84.954,202304,11,"12,700",4,1996,충효5길 13,,중개거래,경북 경주시
경상북도 경주시 충효동,2942,2942,0,대우2차,84.954,202304,17,"14,200",12,1996,충효5길 13,,중개거래,경북 경주시
경상북도 경주시 충효동,2942,2942,0,대우2차,134.858,202304,18,"21,000",10,1996,충효5길 13,,중개거래,경북 경주시
경상북도 경주시 충효동,2942,2942,0,대우2차,134.858,202304,22,"16,700",1,1996,충효5길 13,,중개거래,경북 경주시
경상북도 경주시 충효동,Mar-44,44,3,삼정그린뷰경주본가1단지,84.2023,202304,2,"16,500",1,2004,충효1길 22-5,,중개거래,경북 경주시
경상북도 경주시 충효동,Mar-44,44,3,삼정그린뷰경주본가1단지,84.2023,202304,15,"19,230",7,2004,충효1길 22-5,,중개거래,경북 경주시
경상북도 경주시 충효동,BL-53-1,53,1,이안,101.9195,202304,15,"31,300",12,2010,태종로 399,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,440-4,440,4,금성로얄,84.93,202304,26,"12,900",11,1991,안현로 19-11,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,399-2,399,2,삼성강변타운,59.94,202304,4,"11,400",8,1996,금장5길 20-12,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,399-2,399,2,삼성강변타운,84.98,202304,7,"16,500",4,1996,금장5길 20-14,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,399-2,399,2,삼성강변타운,59.94,202304,12,"13,200",3,1996,금장5길 20-11,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,347-4,347,4,새한센시빌,83.9902,202304,11,"19,500",4,2006,안현로 68-7,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,369,369,0,신한토탈,84.13,202304,1,"16,800",15,1998,금장5길 34,,중개거래,경북 포항북구
경상북도 경주시 현곡면 금장리,369,369,0,신한토탈,134.682,202304,6,"29,200",7,1998,금장5길 34,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,369,369,0,신한토탈,59.212,202304,8,"13,500",7,1998,금장5길 34,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,369,369,0,신한토탈,59.212,202304,11,"13,000",10,1998,금장5길 34,,직거래,-
경상북도 경주시 현곡면 금장리,369,369,0,신한토탈,84.13,202304,17,"16,500",8,1998,금장5길 34,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,369,369,0,신한토탈,59.212,202304,19,"14,000",7,1998,금장5길 34,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,369,369,0,신한토탈,59.212,202304,20,"13,800",15,1998,금장5길 34,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,354-67,354,67,신흥아델리움,84.912,202304,7,"20,000",9,2004,안현로 68-12,,중개거래,경북 경주시
경상북도 경주시 현곡면 금장리,447-1,447,1,우남리버빌,36.5652,202304,26,"7,400",7,2001,금장2길 4,,중개거래,경북 경주시
경상북도 경주시 현곡면 라원리,453-2,453,2,아진하이웰빙,59.9404,202304,22,"8,000",5,2006,안현로 428-4,,중개거래,경북 경주시
경상북도 경주시 현곡면 하구리,1285,1285,0,경주센트럴푸르지오,84.5924,202304,6,"32,700",21,2019,용담로 548,,중개거래,경북 경주시
경상북도 경주시 현곡면 하구리,1285,1285,0,경주센트럴푸르지오,84.7943,202304,7,"30,400",3,2019,용담로 548,,중개거래,경북 경주시
경상북도 경주시 현곡면 하구리,1285,1285,0,경주센트럴푸르지오,84.5924,202304,13,"30,500",2,2019,용담로 548,,중개거래,경북 경주시
경상북도 경주시 현곡면 하구리,1285,1285,0,경주센트럴푸르지오,84.8725,202304,15,"28,700",7,2019,용담로 548,,중개거래,경북 경주시
경상북도 경주시 현곡면 하구리,1285,1285,0,경주센트럴푸르지오,84.5924,202304,24,"32,900",22,2019,용담로 548,,중개거래,경북 경주시
경상북도 경주시 현곡면 하구리,1285,1285,0,경주센트럴푸르지오,84.8725,202304,25,"30,000",12,2019,용담로 548,,중개거래,경북 경주시
경상북도 경주시 현곡면 하구리,1285,1285,0,경주센트럴푸르지오,84.8725,202304,29,"31,000",14,2019,용담로 548,,중개거래,경북 경주시
경상북도 경주시 현곡면 하구리,1282,1282,0,경주현곡푸르지오,84.6919,202304,25,"28,750",15,2018,새안현로 23,,중개거래,경북 경주시
경상북도 경주시 황성동,537-2,537,2,대흥그린파크,77.79,202304,26,"9,000",2,2001,용담로116번길 45,,중개거래,경북 경주시
경상북도 경주시 황성동,511,511,0,럭키황성101동~105동,84.9,202304,13,"17,500",13,1992,황성로 35-6,,중개거래,경북 경주시
경상북도 경주시 황성동,308-2,308,2,삼보타운4차(107동),84.98,202304,7,"10,000",1,1995,용담로54번길 30-15,,직거래,-
경상북도 경주시 황성동,886-1,886,1,세잔베르체,82.4066,202304,16,"22,700",12,2006,용담로116번길 49-41,,중개거래,경북 경주시
경상북도 경주시 황성동,251,251,0,송정그랜져맨션,66.84,202304,15,"6,950",13,1991,황성로64번길 30-9,,중개거래,경북 경주시
경상북도 경주시 황성동,513-3,513,3,신흥로얄맨션1차(101동),84.92,202304,6,"15,300",10,1994,용담로92번길 53-8,,중개거래,경북 경주시
경상북도 경주시 황성동,336-3,336,3,우주타운,83.07,202304,20,"15,000",1,1990,용담로 24-25,,직거래,-
경상북도 경주시 황성동,447,447,0,유원,78.095,202304,12,"11,700",10,1992,용담로92번길 11-4,,중개거래,경북 경주시
경상북도 경주시 황성동,634-1,634,1,제일타운,59.76,202304,20,"6,800",16,1999,유림로 6-9,,직거래,-
경상북도 경주시 황성동,241-1,241,1,청우1차(101동),82.21,202304,22,"13,800",14,1991,원지길 4,,중개거래,경북 경주시
경상북도 경주시 황성동,273-1,273,1,청우2차(102동),66.04,202304,13,"11,700",3,1992,황성로69번길 3,,중개거래,경북 경주시
경상북도 경주시 황성동,241-4,241,4,청우3차(301~303동),44.675,202304,22,"7,850",5,1997,황성로69번길 9,,중개거래,경북 경주시
경상북도 경주시 황성동,241-4,241,4,청우3차(301~303동),44.675,202304,24,"7,750",7,1997,황성로69번길 9,,중개거래,경북 경주시
경상북도 경주시 황성동,552-2,552,2,청우4차(401동),84.745,202304,18,"16,700",17,1997,황성로69번길 18,,중개거래,경북 경주시
경상북도 경주시 황성동,562-2,562,2,한길골든빌,48.4895,202304,7,"8,700",10,2002,용담로92번길 65-15,,중개거래,경북 경주시
경상북도 경주시 황성동,562-2,562,2,한길골든빌,48.4895,202304,7,"8,600",2,2002,용담로92번길 65-15,,중개거래,경북 경주시
경상북도 경주시 황성동,557,557,0,한신,84.925,202304,9,"16,500",18,1996,황성로69번길 40,,중개거래,경북 경주시
경상북도 경주시 황성동,1163,1163,0,현진에버빌1차,120.127,202304,2,"36,900",14,2009,광중길 73-16,,중개거래,경북 경주시
경상북도 경주시 황성동,1163,1163,0,현진에버빌1차,123.878,202304,6,"40,000",15,2009,광중길 73-16,,중개거래,경북 경주시
경상북도 경주시 황성동,1163,1163,0,현진에버빌1차,132.745,202304,8,"34,300",6,2009,광중길 73-16,,중개거래,경북 경주시
경상북도 경주시 황성동,1074-2,1074,2,협성휴포레황성,84.9645,202304,4,"32,000",19,2018,유림로 21,,중개거래,경북 경주시
경상북도 경주시 황성동,1074-2,1074,2,협성휴포레황성,74.9231,202304,13,"26,300",3,2018,유림로 21,,중개거래,경북 경주시
경상북도 경주시 황성동,1074-2,1074,2,협성휴포레황성,64.9452,202304,17,"27,000",6,2018,유림로 21,,중개거래,경북 경주시
경상북도 경주시 황성동,1074-2,1074,2,협성휴포레황성,64.9977,202304,21,"26,200",18,2018,유림로 21,,중개거래,경북 경주시
경상북도 경주시 황성동,295,295,0,황성주공1차,47.1,202304,4,"16,500",4,1986,황성로16번길 39,,중개거래,경북 경주시
경상북도 경주시 황성동,893,893,0,황성주공2차,39.3,202304,26,"12,800",4,1991,용담로116번길 15,,중개거래,경북 경주시
경상북도 경주시 황성동,277-6,277,6,황성현대5,84.6,202304,3,"22,000",5,1998,황성로 60,,직거래,-
경상북도 고령군 다산면 상곡리,150-1,150,1,2차금류강남타운,41.82,202304,17,"7,700",10,1997,상곡3길 28,,중개거래,경북 고령군
경상북도 고령군 다산면 상곡리,358,358,0,금류강남타운,84.99,202304,10,"17,000",9,1996,상곡1길 15,,직거래,-
경상북도 고령군 다산면 상곡리,358,358,0,금류강남타운,84.99,202304,24,"16,500",4,1996,상곡1길 15,,중개거래,경북 고령군
경상북도 고령군 다산면 상곡리,358,358,0,금류강남타운,59.85,202304,24,"9,000",10,1996,상곡1길 15,,중개거래,경북 고령군
경상북도 구미시 거의동,617,617,0,신나리1차,59.9696,202304,10,"10,500",4,2002,산호대로21길 6,,중개거래,경북 구미시
경상북도 구미시 거의동,617,617,0,신나리1차,59.9696,202304,17,"13,000",6,2002,산호대로21길 6,,직거래,-
경상북도 구미시 거의동,617,617,0,신나리1차,59.9696,202304,30,"12,000",11,2002,산호대로21길 6,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,814-1,814,1,금오골든타워,59.52,202304,4,"4,000",2,1996,지산25길 8,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,84.9897,202304,2,"35,500",19,2021,가들로 33,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,74.9925,202304,2,"31,500",9,2021,가들로 33,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,74.9925,202304,15,"33,500",29,2021,가들로 33,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,84.9897,202304,16,"39,000",18,2021,가들로 33,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,114.9736,202304,19,"45,000",2,2021,가들로 33,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,74.946,202304,20,"28,750",18,2021,가들로 33,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,84.9897,202304,24,"35,000",4,2021,가들로 33,20230427,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,84.9897,202304,24,"36,800",5,2021,가들로 33,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,84.9897,202304,24,"35,000",4,2021,가들로 33,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1845,1845,0,문성레이크자이,74.9925,202304,28,"33,000",24,2021,가들로 33,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1796,1796,0,문성서희스타힐스,59.97,202304,1,"19,300",12,2018,문성로 30,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1796,1796,0,문성서희스타힐스,74.2,202304,10,"23,100",1,2018,문성로 30,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1796,1796,0,문성서희스타힐스,59.97,202304,19,"19,900",16,2018,문성로 30,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1152,1152,0,문성신화오페라하우스,46.59,202304,1,"7,000",5,2012,들성로9길 29,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1795,1795,0,문성파크자이,84.9522,202304,2,"31,500",13,2017,문성로 20,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1795,1795,0,문성파크자이,84.9745,202304,13,"30,000",18,2017,문성로 20,,중개거래,경북 구미시
경상북도 구미시 고아읍 문성리,1795,1795,0,문성파크자이,84.9522,202304,19,"30,000",12,2017,문성로 20,,중개거래,경북 구미시
경상북도 구미시 고아읍 예강리,670-2,670,2,예강장성타운,56.58,202304,22,"3,000",2,2000,예강3길 36-7,,중개거래,경북 구미시
경상북도 구미시 고아읍 오로리,460-1,460,1,에덴,60,202304,17,"4,850",19,1999,선산대로 1220,,직거래,-
경상북도 구미시 고아읍 오로리,460-1,460,1,에덴,60,202304,25,"4,000",17,1999,선산대로 1220,,직거래,-
경상북도 구미시 고아읍 원호리,199-1,199,1,구미원호푸르지오,107.118,202304,3,"29,200",6,2010,들성로 121,,중개거래,경북 구미시
경상북도 구미시 고아읍 원호리,199-1,199,1,구미원호푸르지오,107.118,202304,6,"27,000",1,2010,들성로 121,,직거래,-
경상북도 구미시 고아읍 원호리,449,449,0,원호대우,99.95,202304,1,"18,000",5,1997,문장로26길 11,,중개거래,경북 구미시
경상북도 구미시 고아읍 원호리,449,449,0,원호대우,134.64,202304,11,"26,000",10,1997,문장로26길 11,,중개거래,경북 구미시
경상북도 구미시 고아읍 원호리,454,454,0,원호한누리타운2,59.96,202304,5,"8,700",13,1997,문장로22길 40,,직거래,-
경상북도 구미시 고아읍 이례리,318-1,318,1,럭키,70.92,202304,10,"3,200",7,1991,선산대로 955,,중개거래,경북 구미시
